Host,business/finance,education/research,entertainment,health/medical,news/press,politics/government/law,sports,tech/science
7341,0.7048333629288372,0.012479227599588666,0.18269328063088613,0.01079097800399956,0.01759246286543158,0.01982714825766308,0.01596706304726493,0.0358164766663288
17027,0.133266026173457,0.03046877644240862,0.2989855525732435,0.011778494752190635,0.3470271081272044,0.12839105570987627,0.009079095627176728,0.041003890594442885
23178,0.12749881431289736,0.09529762332494901,0.5976069679974186,0.013399104608705664,0.03414610749422582,0.05834115689177237,0.0059352845152789825,0.06777494085475215
17738,0.10483698022150087,0.3673239106492515,0.14180160116894464,0.008671316406209283,0.01854802733435062,0.19894635386161413,0.006150028329100774,0.15372178202902825
148,0.8578555821311731,0.009931327484925602,0.060822296916171595,0.005261478928352234,0.019262743534202105,0.011250944645124064,0.004064431905671555,0.031551194454379795
9508,0.023028768981303235,0.003978528021524433,0.955854494562038,0.002511595436378993,0.0033948547070230947,0.0035609480476311408,0.0010782853397968265,0.00659252490430428
10373,0.08025385885057182,0.024553018936779906,0.5788406521550399,0.018823456054330442,0.011761137883169428,0.010290613625225514,0.003751579275331992,0.27172568321955115
25597,0.0910135811431434,0.010041098172383639,0.8488416738010829,0.005092108989554593,0.012993758301163252,0.013443897971696367,0.002411960535346456,0.016161921085629465
16300,0.09175782527973642,0.4479138018295739,0.09711592965465021,0.025304958545899044,0.016046445827666234,0.06632146352504031,0.010174143914608986,0.2453654314228249
27369,0.041916656389150264,0.391112720587744,0.09848598465192966,0.008078206232612215,0.006733976227602846,0.022665281090582017,0.0026547948627581378,0.42835237995762093
23931,0.2991588366410532,0.07965854209111405,0.2253368393580862,0.018256654448111684,0.023386257263967904,0.02702762928979821,0.017502877928177073,0.3096723629796917
2811,0.27949121861956094,0.1573029431160548,0.2909974680433572,0.015414541148554358,0.03189209092156645,0.037550170709775385,0.011390735537843146,0.17596083190328762
27886,0.3174706121544757,0.06693630999208347,0.37671486661195663,0.019772545846880468,0.03736545572651991,0.06165179072898856,0.027890463764749608,0.09219795517434563
11216,0.012754020677100722,0.004054600004596997,0.014139758485747602,0.002530106932451706,0.0024251924269685274,0.0024939060852542027,0.0005404189120363315,0.9610619964758438
26350,0.261389137852044,0.023677597655502227,0.48887462758139594,0.01068321786288309,0.022042539964985626,0.01670904394201089,0.013016610224400666,0.16360722491677757
18496,0.6990697203043703,0.015318628723560504,0.17752870769909274,0.010500815703664079,0.02012160128189152,0.013053718062214536,0.013321009258586234,0.05108579896662006
11059,0.29653190556183195,0.08765356331290294,0.3779160606742754,0.019260040087620646,0.0370687482175974,0.062040334298891595,0.014285938222730032,0.10524340962414999
3724,0.13234222898881853,0.0693929426855903,0.21844552328691372,0.35687083038429945,0.07535942097380251,0.041206140844268956,0.007313363558984235,0.09906954927732226
23381,0.7634539634971825,0.01169455113750898,0.13023067985506248,0.013482052976683987,0.01882828871282144,0.03410531291819487,0.011016650095423318,0.017188500807122333
21234,0.9008947019240334,0.007104038432020746,0.04769081845652199,0.008849182135381094,0.007885637345581498,0.00611166034045135,0.0038531712227949065,0.017610790143214972
938,0.08983836062861038,0.46188315705535576,0.11750156503579764,0.010945087779736847,0.012628972771657176,0.05103424160789545,0.0037951512230844308,0.25237346389786236
4334,0.2086449058912241,0.08668796717131695,0.5024607371814975,0.015000669038566098,0.026308143745763846,0.029767655500176272,0.011808255430385493,0.11932166604106971
4069,0.09975190251930474,0.3954601216800901,0.2160998573957842,0.009581138790310853,0.01407576613703795,0.0252346788539611,0.006402876666069512,0.23339365795744155
24307,0.2165263015744982,0.022972468510354033,0.2306533778825362,0.018979683343913374,0.06480984760427287,0.0184242215784027,0.38971143407700176,0.037922665429020744
22936,0.8377466541351823,0.010263238891536455,0.06302652764567822,0.00947169977585339,0.013431893091529142,0.008659414787376089,0.02045925190739586,0.03694131976544834
25232,0.3370553927876389,0.05147976917596111,0.07570302612019546,0.39467842226077876,0.021183882323834703,0.020091966236098203,0.01576367935207476,0.08404386174341812
15502,0.8263284455476534,0.009094095498687586,0.08553571509995717,0.006546055826956552,0.013602934289160415,0.018606403859720882,0.009771901901927248,0.03051444797593677
19844,0.08161815998558168,0.037453877976153196,0.16085443028537427,0.0097155426604554,0.2724895391899724,0.4176087593646508,0.0031947593800519883,0.01706493115776027
18653,0.07859007751950167,0.008399192488528728,0.8637353353173258,0.005956780004117086,0.01547380848173317,0.006904527385987717,0.004834481017503072,0.01610579778530263
4301,0.043870418796716056,0.3835592645967285,0.055308457382066356,0.011854740606888904,0.009504096495192531,0.02919826014423953,0.0024807660010132348,0.46422399597715486
7442,0.09463466598016146,0.17628607384896589,0.3198250572458556,0.11816780089318187,0.13891186748633638,0.044816274866680564,0.0069182725156363796,0.10043998716318185
20280,0.6564480337426222,0.02184577900986813,0.09354728865485251,0.009995460980215972,0.021245292225202987,0.06551324660079431,0.006755715599518,0.12464918318692597
16866,0.49069223216385927,0.023372288999660415,0.31005321643648565,0.01568553713505317,0.027701283296411416,0.023713720340609798,0.016742346032900833,0.0920393755950195
6461,0.1981199524227581,0.010293732469017455,0.7240335602821167,0.005290345252766381,0.01680044227489722,0.01222077059747817,0.005424588732261711,0.027816607968704256
8166,0.25356349494091596,0.00971992108116373,0.6888176791922874,0.006143169700997717,0.00849345684679668,0.007344449204520487,0.004288346063903466,0.02162948296941456
10390,0.7591945748698841,0.023976777054689244,0.08362073601310385,0.008693467711141423,0.014938212948521804,0.018834939748595847,0.005740200070839382,0.08500109158322433
22095,0.10361338599816428,0.008160836097653161,0.8480533553202289,0.004360694936239119,0.008642284651659166,0.008428601430334737,0.004874250356790498,0.013866591208930195
24640,0.0981194523428011,0.5211062373398727,0.09740050676143544,0.008730743489574918,0.02001159266865135,0.035573015226471896,0.006944169115093617,0.21211428305609886
24001,0.011129035724527104,0.0047578480809756215,0.014720730848863198,0.0028778118144816467,0.0034064077475741807,0.0025414321977109055,0.0005582757055730937,0.9600084578802942
21211,0.10738751691013218,0.4862747014167386,0.08954856619005183,0.01094104917848338,0.016068201424877783,0.03292617522150183,0.0046833863177253125,0.2521704033404891
15052,0.18002360133508272,0.05428534159871905,0.07583631112383003,0.014757425643633184,0.015494118596420737,0.61732467900452,0.00462537641038332,0.037653146287410844
18884,0.9143664479097315,0.006194810485681558,0.03274838693197132,0.010635123553565964,0.006505685052628321,0.00524765053502943,0.0025110784546647264,0.021790817076726938
15944,0.35376145431201045,0.15560475966237503,0.19932075268664246,0.018003776711099408,0.029019178039368217,0.04574962658939906,0.006768858471971987,0.1917715935271334
15267,0.26792428139955493,0.008779070625971672,0.04831425715878203,0.03411981405067534,0.012209128555128956,0.6097382884706565,0.003359983180592925,0.015555176558637768
18620,0.6651783690503784,0.011883263112985697,0.19307846672849518,0.02809015256977897,0.026525623464023124,0.027724800386902827,0.019369900162779726,0.028149424524656203
11754,0.13016178615409071,0.013852758043655383,0.7223459805242209,0.0066080769028375175,0.019711052970640693,0.023268866873652844,0.006241774888681299,0.07780970364222073
17346,0.37574569913288186,0.021684672893425117,0.11581179028762775,0.010447997767700294,0.07711495526480629,0.3598786526796077,0.008031927065914494,0.03128430490803648
16845,0.028975873459288648,0.013869760629462203,0.042574010437638345,0.005214445616488467,0.005806557246644337,0.8929074655415125,0.001303254779049385,0.009348632289916017
13326,0.776909034367025,0.01493508243881882,0.09666741397222627,0.007144734410149833,0.02556288582117532,0.01772821433684043,0.0065188812185636,0.05453375343520069
12083,0.7154250390164096,0.009992760490952874,0.03332673385081328,0.006547724467877862,0.008400435438286436,0.008386266111399584,0.004347739205467104,0.2135733014187932
11926,0.04226531011622216,0.009149593463483567,0.03138789252625651,0.004935054410088626,0.011149810157798309,0.004648783527967003,0.0020221879321192246,0.8944413678660647
23745,0.7074458204455679,0.025262153689069356,0.06628712381221427,0.012630734621826002,0.016108023114108888,0.04731354064536837,0.008319615161238636,0.11663298851060669
17892,0.306723795270591,0.1116878994015543,0.2700091982410381,0.02994459150076383,0.03666888965673914,0.044345099022755144,0.01583700853653864,0.18478351837001986
27100,0.14014469591141981,0.05763225167758741,0.6717445587654075,0.01196753443859824,0.027185185501277204,0.02458311661459128,0.010500627151029937,0.05624202994008851
18307,0.062145917853535605,0.39895147973708595,0.15838657697554642,0.0077324050797861945,0.012413626597010792,0.03603773311975849,0.0026810387731238624,0.32165122186415274
11746,0.09890792278398475,0.04103458613005924,0.05636730158397475,0.00941396007691652,0.010639373275126785,0.7443492229710801,0.002712520644616253,0.036575112534241706
21156,0.6991200016747235,0.013368574878711367,0.1366253321603979,0.022604034672266425,0.019866225891078178,0.06522221517258035,0.01819553765895964,0.024998077891282576
21263,0.05533621575481695,0.008439091194625385,0.8913006940923063,0.0045705453657879785,0.004616316727281041,0.014471649998973522,0.0017060925134814644,0.0195593943527274
21099,0.8970482983813122,0.00927449523293296,0.04675101996589186,0.0069895837880022006,0.005422896368341415,0.008296254026221672,0.0028337304962845686,0.0233837217410131
9455,0.04204293092161614,0.016831434227672148,0.05053926916601699,0.8093480562697563,0.017287364612262462,0.03948636680315114,0.00587588705584032,0.018588690943684424
23390,0.7864829019573039,0.009666092028363013,0.1349139149160075,0.008447830724886871,0.010300182444953922,0.02166356426887553,0.010684380874813184,0.017841132784796224
19517,0.0782113832777593,0.01730223628965291,0.05013809821615269,0.7119637983227582,0.03430987820634222,0.07320180836904874,0.00840545819654216,0.02646733912174376
5036,0.1498171619233218,0.010297404407679962,0.7729063613545666,0.006623197864083476,0.00908614239849116,0.022229237905047806,0.0039372249610621236,0.02510326918574708
21500,0.875517465462799,0.006381897097673202,0.08120812696560173,0.004533484441403413,0.008287047567193197,0.007613297414387654,0.0047855217880562,0.0116731592628856
17857,0.07047945344046942,0.32933595493005746,0.40930222967002805,0.009976085831910694,0.017396429332079372,0.02369032215063717,0.003288660679198234,0.1365308639656196
7822,0.10441563628961467,0.04522396779299682,0.2789904812474221,0.015425234713475072,0.1317970806455934,0.3388992945665872,0.010093721833453799,0.07515458291085705
9671,0.12483932470206438,0.020392409819016737,0.7608931863500068,0.009008902216407617,0.016045194759748534,0.021410715102235696,0.01046469953762993,0.0369455675128903
17042,0.7018335374504637,0.02080210331512591,0.049765438376081425,0.009768032634832583,0.014705816350957246,0.01784736907127611,0.01042356721700142,0.17485413558426152
23033,0.8328265646677299,0.007145089258762971,0.08629434955705689,0.006028750416360557,0.016114907948418654,0.006173850908848794,0.030115624528783625,0.01530086271403859
17625,0.03406951397425763,0.009080566878008437,0.031239095882998412,0.0049538136492112955,0.014521823879269952,0.004632027853330041,0.002106295561192115,0.8993968623217322
13690,0.2743831751300823,0.07897848141815353,0.3844306374315275,0.020265471696032048,0.0374958675713379,0.10850024034872807,0.013435317544979586,0.08251080885915905
26712,0.20867697154759038,0.03484888374588594,0.19278620245028505,0.014961270166651552,0.22391151636705736,0.27994304369303746,0.010277487963379957,0.034594624066112314
9505,0.8611881414937589,0.013757349541042125,0.05385265546714546,0.0065653310730454315,0.016900491715876736,0.0159428765246155,0.005730345133707067,0.02606280905080873
27842,0.09272502860221443,0.37720386740755707,0.1534151466208324,0.016432107566229075,0.01681242227079388,0.27557678940149516,0.005908889934292931,0.06192574819658495
20969,0.19721779359247688,0.09204155785983645,0.11942086386018613,0.019803496467974368,0.0505133490007072,0.4534311538449419,0.010148761776360267,0.05742302359751685
16608,0.15319765902605048,0.06169022974952423,0.5833568710445645,0.01297545758941034,0.01958775408276737,0.00890592938915684,0.01900429370587948,0.14128180541264682
5447,0.08636054352029796,0.01178599024924484,0.8025192543642671,0.005102375352099946,0.013524435098518594,0.010891970505499834,0.0046172729935661985,0.06519815791650553
15842,0.30383392654225055,0.14393003988329356,0.2625695184106401,0.024201158990337486,0.036459419322988296,0.1041654134284401,0.011817324311426295,0.11302319911062364
15978,0.04800345118244492,0.014528237079622374,0.07670665659120386,0.784645622302442,0.027731704604486297,0.021205487594977323,0.007399906947836321,0.019778933696986852
10594,0.23260372057067977,0.010800684806093698,0.6893209989231803,0.00563102500367395,0.012138204185758792,0.024572996790041,0.007799034205998588,0.017133335514573862
4107,0.4664475618550038,0.025516716946671857,0.04644994468429125,0.008173422968240935,0.01110273464189049,0.008686861596620457,0.005510770357665716,0.42811198694961555
4689,0.08671702828879012,0.03160081214306065,0.7553151921811818,0.008620476301683066,0.01689067801265808,0.027116591034327127,0.008971858382782059,0.06476736365551701
13986,0.847415060932779,0.01210227156913433,0.05131167571884863,0.007832206330491542,0.016726091340904477,0.00947660805402107,0.00348212560666996,0.051653960447150996
9844,0.17644047037937685,0.4070038268806614,0.05722761941099967,0.012104756680305851,0.011516608423023222,0.12183228040206225,0.0035236248795187225,0.21035081294405206
20376,0.682029666391493,0.013529417115975318,0.18597862397171444,0.012226318760954978,0.02576266300455224,0.016630876549077262,0.02944447445700526,0.03439795974922753
2881,0.8012768598526933,0.01084430729246385,0.11150419904463375,0.006291187482537204,0.012684608537271111,0.007070888228077739,0.007164635972230923,0.04316331359009225
20999,0.08194223720088062,0.4038018181372065,0.06260291436545809,0.008229116820463026,0.00803798327165075,0.030887212705326426,0.0023269631819708507,0.4021717543170437
1448,0.8046075202229888,0.01369402953273619,0.108980327462,0.0062474338059440235,0.012699360436654308,0.015372171757680641,0.012486131170552072,0.025913025611443846
2274,0.11982840325912533,0.22385369925786303,0.22119155527740153,0.03000166442965363,0.036668544096703184,0.026707996716884064,0.01336687545065512,0.32838126151171415
26885,0.08906148790351204,0.19964467514747136,0.07577649470673631,0.4640668186196941,0.0232360066216653,0.03129912304564973,0.011197119711560776,0.10571827424371034
25051,0.8952310343595311,0.0072100275148007905,0.04657823261308015,0.005153791304393948,0.01898749594458457,0.006136974837656161,0.0032748894157149148,0.017427554010238346
6880,0.07036777203725704,0.01929689411442529,0.12639159716293466,0.011459717696149882,0.010861895113085341,0.7358120673642252,0.004318338671285839,0.021491717840636713
20119,0.08242245252726241,0.014827689139111335,0.0673527595844329,0.5566616059984612,0.040368300232027046,0.21700491106026149,0.00623297697112748,0.015129304487316137
22759,0.8711690602305231,0.009849003597471151,0.06184786456592557,0.006581179127290978,0.0124272032471609,0.008621494862881605,0.009423967331916945,0.020080227036829795
14467,0.02885267666931541,0.04335721378246663,0.02809951441316023,0.7996076534190474,0.022707211871319008,0.021685237355149396,0.007459874421725893,0.04823061806781604
12429,0.046783044370149296,0.007063292037007916,0.9105520034641948,0.003801329650120468,0.010359083573382985,0.005475998933542219,0.0029425842320807212,0.01302266373952168
5621,0.2731665505776555,0.11701703341848782,0.39995400361088257,0.01568062267111254,0.028167115351989493,0.01748551695527506,0.016562085852691047,0.13196707156190599
21237,0.8270602766282373,0.014837519958737846,0.06290943089730146,0.01411086551662617,0.01574758020102934,0.009275441097582098,0.00977305347306202,0.04628583222742387
3127,0.6344237033277684,0.020868810240013306,0.060181777685557734,0.07431523572896667,0.0266855559857427,0.05789039115679341,0.016915447783850256,0.10871907809130746
6547,0.17342897672062538,0.02126110393291238,0.5558810489371329,0.013315579098452796,0.06930525841312096,0.046992849559162074,0.08053233769420656,0.039282845644387006
26807,0.10458466905646835,0.023839136245954812,0.1841740158879855,0.014306958598946342,0.021068778439737226,0.609215497630868,0.005917720090997044,0.03689322404904273
12126,0.34321522931955506,0.021475771833729517,0.24125675085993534,0.009902574457322075,0.015214485075366362,0.014975483944719477,0.008368601585042266,0.3455911029243299
40,0.13126598825339983,0.4430565992563157,0.08947041027571453,0.007517772903335998,0.019482712469392864,0.14948859260130543,0.010368289596487815,0.14934963464404788
2099,0.6217438224483706,0.010801128243697725,0.27642853870043,0.008167728127029766,0.01815883467157662,0.007288713190801756,0.025788365020186842,0.031622869597906736
20067,0.25649781149899664,0.11872774713228254,0.2624893792231676,0.034819191163745614,0.1470616622915895,0.03882528217139937,0.026523396148467826,0.11505553037035081
7297,0.011103910713750548,0.004070235708882489,0.01315345495816595,0.0026796935537320606,0.0035759655265658412,0.002363361641129859,0.0006302449251492229,0.9624231329726239
26029,0.33730836863784386,0.017461370083813633,0.5705538110136761,0.007281185171941884,0.011600379923956395,0.019131939030736962,0.008795730374179545,0.027867215763851615
8,0.8464560364970133,0.010270581803394947,0.05847910514901089,0.009477285383085458,0.015086954707271219,0.0308184567161923,0.008643616326785713,0.020767963417246186
25798,0.12738413319547756,0.08134434908817126,0.5944998512098054,0.024503955277106193,0.030303084823176556,0.04212843642953405,0.005923634062057592,0.09391255591467139
9281,0.795571810867752,0.01583589416235372,0.04158612651383155,0.007235372017073022,0.009807327504162872,0.010762299716056552,0.002993328015492095,0.11620784120327832
25473,0.16680839965927188,0.01682351059396182,0.39140579528601843,0.016052083038812677,0.09355265796451277,0.03234765434905643,0.2630265561948835,0.019983342913482548
8536,0.12573089770787238,0.014850366498344947,0.7661822721766685,0.010107007975675292,0.018549969044501454,0.011261710755420155,0.004325413005026004,0.04899236283649131
25381,0.07727747550328483,0.015030583619522416,0.043019943877014036,0.010094365639475189,0.010273687863832396,0.8186424177558347,0.00482896967893375,0.02083255606210256
10440,0.0943215312671202,0.39555567278508946,0.1927030841787372,0.015524438626760905,0.05529990777195833,0.10826847373723147,0.004782084505696515,0.1335448071274059
10536,0.4949763850043641,0.03695395484343239,0.26796325104553365,0.009497139584183894,0.024119617336867398,0.05693936867224183,0.014118697032834793,0.09543158648054202
25033,0.05954007936986545,0.4295854635022464,0.07230854401542124,0.011982768540090987,0.011038104407153542,0.03681422474184098,0.003943093436404964,0.3747877219869763
21090,0.11300412917396747,0.013386900594754744,0.8155691016193767,0.005895342136850793,0.011537627584240432,0.015543987396031656,0.002217995402991405,0.022844916091786918
16995,0.6391151621419796,0.01949632188272283,0.21389424570089588,0.012763899411137303,0.02530476945804855,0.021917739566008357,0.011076141167767273,0.056431720671440345
26899,0.15600730076573072,0.06910578784094637,0.47950219395907895,0.015516238807161593,0.03955817785815602,0.0942697926285774,0.007473741024115914,0.13856676711623295
27129,0.3333281769350295,0.09906285507614895,0.36955737686359674,0.008676203473131118,0.0180862474947076,0.05402883957025939,0.010700747081785988,0.10655955350534072
13621,0.24471833284151354,0.20187609756557237,0.1366055704618257,0.014399554826704856,0.022895365169596074,0.15244741573145695,0.010582011367520397,0.21647565203581012
3215,0.25595186306023343,0.060033243976032394,0.09826585638493956,0.1677195968932999,0.03300562750185385,0.3377298896805006,0.009137021191410272,0.03815690131172999
25585,0.7594315885089181,0.008467583589895786,0.11704807961087971,0.01726536559496967,0.048925961020778105,0.007108673029264677,0.01727364718193005,0.02447910146336384
11484,0.08993549052308072,0.011430127407861751,0.422976589172314,0.012406769975780146,0.3933668539867206,0.03935046734631609,0.01257049193218387,0.017963209655742773
10213,0.1259694214458339,0.1362770633431535,0.4910731712124468,0.009877468720814232,0.11029286357314869,0.029783100383295992,0.012446638277289784,0.08428027304401711
10976,0.8131120042869464,0.01896664497010418,0.05651666940734581,0.009834109135918718,0.020470105899977633,0.014624990637890902,0.005483495423597575,0.06099198023821878
20528,0.08576723801034832,0.4830888072478473,0.1606351671526871,0.009523888182314788,0.014357634680855727,0.025471733578904542,0.009928412233033933,0.21122711891400825
9565,0.795472635116767,0.012000541179760859,0.08336770987213875,0.0199551378206878,0.024592168433877234,0.01622866854631742,0.018578771979038906,0.02980436705141202
12254,0.11482147904767723,0.029218987060335676,0.3085588651470251,0.01595154394934537,0.0090430179060101,0.48041435705051905,0.0069337257978563955,0.03505802404123114
18399,0.49104292557067836,0.08364433488389629,0.21779873513155185,0.016106786140902104,0.027478878720784673,0.03916465715963665,0.014226539034339042,0.11053714335821103
23578,0.49388583398658137,0.081173671087304,0.1952664313352372,0.014555405086515299,0.02824878187553399,0.07920297208410063,0.013018939597880298,0.09464796494684721
66,0.20156232812723096,0.09963584352477957,0.2596544398877617,0.017358350849839697,0.03734367379802808,0.32019857320542144,0.010230299835466696,0.05401649077147188
18029,0.12700067081637692,0.31093633466528675,0.3013766391737013,0.011996994901637184,0.0244198341510716,0.032519904543567325,0.010429738613933575,0.1813198831344253
11884,0.4064106317082765,0.047213109860552195,0.20610583584270842,0.014334001261128581,0.12421483933563812,0.02265307494929005,0.00737150096174911,0.17169700608065694
1947,0.2636232386037876,0.02371785882833708,0.4867267883804307,0.01526529097761949,0.012817211853012886,0.15759228766451197,0.007950264090348078,0.03230705960195219
24183,0.49557126995826534,0.012355029093844923,0.36200602753949446,0.01765670981700798,0.01683063828707001,0.02172180515975309,0.05249283231317757,0.02136568783138662
24305,0.09885373214974165,0.019846479247072397,0.06827889012286828,0.0070986868932210985,0.012738844329622375,0.019978662730416083,0.0044157780111780546,0.76878892651588
1376,0.24311796607048,0.03242688493470646,0.5879209912295279,0.013891355110781739,0.025913188572449786,0.05087611465219818,0.009810847021439395,0.03604265240841649
7365,0.128817900901696,0.012180483778011422,0.5680643760496702,0.008938061412580082,0.11339769060044427,0.14340880347646334,0.011188147931197247,0.014004535849937327
7654,0.847672834828779,0.006739573750790645,0.11060103996754958,0.0038102246131651108,0.00781753896466972,0.005826047468277065,0.004391256620951771,0.013141483785817152
22769,0.1203153948056573,0.5279950078776449,0.1367151920735586,0.009778386071964702,0.019281146753802964,0.040930024414524036,0.010397215792506081,0.13458763221034145
12739,0.8093012025924082,0.018084599928692317,0.07748517338387782,0.011308266899144274,0.018272101242842002,0.020804344215293213,0.016039873227115687,0.028704438510626464
24824,0.2002120911520718,0.06886040201880479,0.5900876461212613,0.013274839166558288,0.026183382025653245,0.016216878479215862,0.01329253733606155,0.07187222370037312
16688,0.0636888889151522,0.01778551875178739,0.8539236441859849,0.004275991351572214,0.01500680630550113,0.020104704987735218,0.0021928987918745572,0.02302154671039241
20734,0.7114190690514314,0.021067673636777674,0.11405170222125041,0.014478515339554483,0.015726164840191046,0.07530374378346327,0.005296090595600018,0.04265704053173172
15812,0.16731462162576372,0.015061495707513112,0.685584500479761,0.012747092365167346,0.04457304589512305,0.023888856387771475,0.030390476491534712,0.020439911047365526
20941,0.5710268221531951,0.022385240716596082,0.21788329484541297,0.012667565669899395,0.020945204381440367,0.021488722149098836,0.019076744175599993,0.11452640590875725
10826,0.04963781787755851,0.4526257922363569,0.10514144409973776,0.010198832723967401,0.015059861667085894,0.03156478343361725,0.003422797064759356,0.33234867089691694
11384,0.5515130308340364,0.027069918881024863,0.10716569529746116,0.018010803966889654,0.012707380456439404,0.23729850031757854,0.00632510181427353,0.03990956843229657
14684,0.009643634704494402,0.003673395805425985,0.01162502632693064,0.0022957934607386317,0.0024285790225142536,0.002052151607809868,0.00045783599307181214,0.9678235830790143
15538,0.154993230300345,0.03716465735751613,0.21173219308713306,0.013131249292621114,0.3004670158714682,0.24806018398612117,0.010268890578096641,0.024182579526698705
4786,0.10942216120873163,0.01692977363196391,0.2651054969702828,0.010045924556543708,0.011599643985647261,0.5596096541932116,0.006261182021919632,0.02102616343169942
24572,0.8677154069045485,0.008837666655950397,0.06873674087589798,0.005659568701937084,0.011342875555255134,0.007512478257758819,0.007120149270749482,0.023075113777902643
25838,0.49078298939105885,0.012827560686460038,0.4008079164174666,0.013414578335893134,0.014608984339675751,0.016311472425679322,0.009809997246833737,0.041436501156932495
7387,0.17722639283927158,0.11414699612700571,0.1655618737833635,0.012521966248386796,0.015241584650344225,0.011478858087690896,0.008968221141342131,0.4948541071225952
20599,0.07040611296475029,0.3318723797267671,0.0631805820530302,0.10688294228072577,0.017373595274371295,0.06445989135975297,0.004317935666158916,0.3415065606744435
14908,0.03271945384915564,0.11892488258826059,0.043431196442653267,0.0035735402555623777,0.006558089996480479,0.7723338513731715,0.0014466599949705962,0.021012325499745736
14518,0.08195546533919673,0.007273584800417928,0.09030756233188383,0.018974474957899216,0.04541612544157573,0.01594821459705555,0.7308687799831581,0.009255792548812893
24606,0.09038599545357585,0.010261283284125186,0.8369232413665731,0.012180805946233839,0.012672610176674481,0.009144668099738056,0.005784959061586017,0.02264643661149348
2365,0.01148998542532441,0.004462465611562479,0.013256348437401783,0.0027253200510257403,0.00205585076327488,0.0023610586386471405,0.0005209122619020993,0.9631280588108615
18874,0.19093172053090338,0.016415592466388053,0.7004181407754269,0.006230839725127444,0.01696717191931157,0.011883213806226658,0.006163903254687353,0.05098941752192876
24941,0.037329815955833255,0.03450071789187318,0.03524882034127842,0.8166842668256775,0.013478700709583447,0.02542360897346379,0.00870751399264005,0.028626555309650303
19413,0.646504469951221,0.010985928098888608,0.27757763672982655,0.007934739078185062,0.01599542381077969,0.009157593014535953,0.015388544902652058,0.016455664413910963
4269,0.23789172416425516,0.05692236741500125,0.513819936445625,0.008707062525029627,0.017774993772875558,0.056857563379544264,0.010301823796975567,0.09772452850069369
21316,0.1265784867282996,0.03995068606244571,0.06663776485147407,0.00873629933537838,0.010786790914121847,0.7132005267987092,0.003782260154974228,0.03032718515459707
7551,0.09172949952103174,0.01640579069587563,0.05319354853101817,0.7418527791493058,0.029048554991908636,0.03194486673842314,0.015553218568424712,0.020271741804012193
20992,0.08044410406809674,0.4091614767799904,0.1650543763199714,0.01110943875471634,0.011668850995776203,0.021017075240955814,0.01095922282535838,0.29058545501513466
11490,0.1120789936800541,0.06787325372059169,0.6467904872944923,0.006625603311425252,0.0173356812379729,0.054639451651753435,0.005356564039104337,0.08929996506460602
2722,0.1847518105529009,0.02562904269463111,0.2646009745084191,0.01309065726516652,0.03178645522315211,0.4409479715318847,0.01116726657881614,0.02802582164502947
14245,0.868272997382108,0.0075666887545058304,0.05079601605448662,0.019286293135918085,0.009374509387767935,0.020437719941198886,0.006015442298892383,0.018250333045122486
11534,0.2518899413868655,0.19504751472594617,0.20447513305950588,0.016832912342104066,0.03821211870272222,0.05271923485019149,0.011704167084339627,0.229118977848325
3004,0.10408555560198277,0.4251056126947441,0.08652344967149107,0.03299412292369149,0.012140059244582415,0.023355147492940067,0.00999851919950934,0.30579753317105873
8990,0.5474055134155769,0.01959860469019431,0.2746687090559644,0.020177382021777122,0.0317062425729188,0.022117179583280983,0.02285828442585267,0.06146808423443478
16635,0.08272868408651049,0.19294598693372972,0.5096439762660515,0.0194004863366996,0.022845038436222466,0.03386187225947981,0.006729537761293815,0.13184441792001256
23285,0.1313890843148659,0.022169815933184914,0.7431630215583269,0.006268168359078419,0.015580320314457921,0.01945052355865158,0.0032858921591762415,0.058693173802258115
15118,0.8398316329083201,0.007261172943938224,0.09635444942631848,0.006863579231164436,0.0164279112727485,0.010357449074831836,0.008863275379936414,0.014040529762741982
12163,0.690416638164417,0.013912850033985857,0.11699889456418955,0.012663186136831006,0.01745986494539565,0.11616406324394535,0.0046266079924411,0.0277578949187944
14178,0.1501040178519839,0.05792625650706932,0.6679306801842037,0.006705518945596398,0.015067731237998132,0.021605886912592714,0.007473834054788635,0.07318607430576721
5707,0.2386850494383425,0.2091147996509004,0.20383632347025102,0.017144571281028118,0.031316327799492796,0.0404113619781121,0.01042379837856286,0.24906776800331026
3880,0.03404388597388209,0.008896532154247225,0.031173669138835104,0.004942420939304671,0.016811009897371536,0.004624225323454717,0.0021014772008658084,0.8974067793720388
7360,0.8564848911340605,0.009741562117815607,0.06747600061564782,0.0066421036218334865,0.01573122951669719,0.011166871962394678,0.006708561977361314,0.02604877905418953
20308,0.20309318050809635,0.02552374048266388,0.1594884274575062,0.011707082275020073,0.018677886735945778,0.5416262570695995,0.008597470546704792,0.03128595492446347
2150,0.08612704184066139,0.01882675729766748,0.7735198947331596,0.007562163650480802,0.014501856629766266,0.06655991505234336,0.004750477874103083,0.028151892921817946
14299,0.054280451191597155,0.2555703345558396,0.5154327788185374,0.008700877248869853,0.008548006052050704,0.016206421166594497,0.002207114459621076,0.13905401650688967
4804,0.3861889683802742,0.05802758201603284,0.34570266235677183,0.014286005883761176,0.03656580478676305,0.04796137285451622,0.021641124750834354,0.08962647897104632
